age,education,black,hispanic,married,nodegree,re74,re75,treat,re78
48,10,0,0,1,1,23511.20,2864.52,0,0
28,11,0,0,1,1,23511.20,5370.97,0,21796.47
33,10,1,0,1,1,23511.20,12532.26,0,18471.58
52,8,1,0,0,1,23511.20,15217.74,0,7093.09
53,5,0,0,1,1,23511.20,17903.23,0,20215.30
42,6,0,0,1,1,23511.20,17903.23,0,23643.63
42,6,0,0,1,1,23511.20,17903.23,0,23643.63
42,6,0,0,1,1,23511.20,17903.23,0,23643.63
42,8,0,0,1,1,23511.20,18798.39,0,26569.52
30,9,0,0,1,1,23511.20,19441.11,0,26599.08
36,7,1,0,1,1,23511.20,21483.87,0,13299.54
54,8,0,0,1,1,23511.20,21483.87,0,19210.45
42,9,0,0,1,1,23511.20,21841.94,0,26303.53
51,8,1,0,1,1,23511.20,23274.19,0,23643.63
24,10,0,0,1,1,23511.20,25062.73,0,29678.66
23,10,0,0,1,1,23511.20,25064.52,0,25121.35
50,8,0,0,1,1,23511.20,25243.55,0,26155.76
51,11,0,0,1,1,23511.20,25780.64,0,27190.17
51,8,0,0,1,1,23511.20,26407.26,0,22165.90
51,8,0,0,1,1,23511.20,27019.55,0,27337.94
30,10,0,0,1,1,23511.20,28645.16,0,28047.25
52,11,0,0,1,1,23568.02,0,0,0
50,8,1,0,1,1,23707.13,28913.71,0,31032.26
29,10,0,0,1,1,23711.05,26854.84,0,13299.54
48,9,0,0,1,1,23859.95,25064.52,0,26968.51
30,9,0,0,1,1,23903.05,23900.81,0,23791.40
37,8,0,0,1,1,24098.98,22823.03,0,23145.63
28,11,0,0,1,1,24098.98,24169.36,0,35465.44
44,11,1,0,1,1,24294.91,35806.45,0,29554.53
44,11,1,0,1,1,24294.91,35806.45,0,29554.53
54,3,0,0,1,1,24530.02,19514.52,0,30549.04
52,9,0,0,1,1,24627.98,25064.52,0,19210.45
35,9,1,0,1,1,24686.76,16829.03,0,20392.63
32,10,0,0,1,1,24686.76,27033.87,0,22904.76
47,7,0,0,1,1,24784.72,23811.29,0,25860.21
30,11,0,0,1,1,24882.69,26854.84,0,33248.85
49,6,0,0,1,1,25274.54,21841.94,0,29111.21
48,8,0,0,1,1,25470.47,0,0,13299.54
32,9,0,0,1,1,25470.47,1432.26,0,24803.64
44,6,0,0,1,1,25470.47,7619.61,0,11821.81
48,8,0,1,1,1,25470.47,16112.90,0,23643.63
52,7,1,0,0,1,25470.47,17903.23,0,25121.35
49,11,0,0,1,1,25470.47,19693.55,0,481.74
38,9,0,0,1,1,25470.47,21483.87,0,47287.25
46,8,1,0,1,1,25470.47,21483.87,0,11390.32
40,8,0,0,1,1,25470.47,21483.87,0,16254.99
44,3,1,0,1,1,25470.47,21483.87,0,26599.08
40,10,1,0,0,1,25470.47,23274.19,0,20688.17
26,8,1,0,1,1,25470.47,23274.19,0,23643.63
49,11,0,0,1,1,25470.47,25064.52,0,25121.35
51,11,0,0,1,1,25470.47,25064.52,0,26599.08
44,8,0,0,1,1,25470.47,26854.84,0,25860.21
47,8,0,0,1,1,25707.54,25064.52,0,19062.67
49,8,0,0,1,1,25862.32,22916.13,0,16254.99
40,8,0,0,1,1,25862.32,26138.71,0,26155.76
48,10,0,0,0,1,26058.25,26854.84,0,33043.45
35,9,1,0,1,1,26134.66,24169.36,0,26599.08
44,6,0,1,1,1,26450.10,3580.65,0,0
42,11,0,0,1,1,26450.10,22379.03,0,23327.39
31,8,0,0,1,1,26450.10,32225.81,0,26953.73
46,11,0,0,1,1,26841.96,29361.29,0,36943.16
51,10,1,0,1,1,27037.88,21483.87,0,26894.62
50,8,0,0,0,1,27084.90,21125.81,0,26599.08
46,11,0,0,1,1,27429.73,9846.77,0,16993.86
51,10,1,0,1,1,27429.73,25064.52,0,24382.49
41,7,1,0,1,1,27429.73,26708.03,0,14777.27
39,8,1,0,1,1,27429.73,26854.84,0,28076.80
48,10,1,0,1,1,27429.73,30435.48,0,29554.53
48,10,1,0,1,1,27429.73,30435.48,0,29554.53
50,10,0,0,1,1,27429.73,32225.81,0,33987.71
49,6,1,0,1,1,27429.73,34016.13,0,32509.98
49,8,0,0,1,1,27482.63,25064.52,0,27337.94
47,7,0,0,1,1,27821.59,27929.03,0,28925.02
42,9,0,0,1,1,28017.52,23453.23,0,26377.42
42,9,0,0,1,1,28017.52,23453.23,0,26377.42
45,10,0,0,1,1,28017.52,32225.81,0,36943.16
55,10,0,0,1,1,28331.00,28602.19,0,28815.67
40,11,0,0,1,1,28409.37,12532.26,0,13299.54
48,8,0,0,1,1,28409.37,26317.74,0,28076.80
36,10,0,1,1,1,28409.37,28645.16,0,39159.75
46,9,1,0,1,1,28605.29,32225.81,0,41376.34
46,10,0,0,1,1,28765.96,19514.52,0,25676.98
45,9,1,0,1,1,28863.92,26854.84,0,36943.16
49,7,0,0,1,1,29247.94,20767.74,0,21341.33
37,10,0,0,1,1,29369.41,27750,0,39898.62
48,9,0,0,1,1,29389.00,19693.55,0,23052.54
37,11,1,0,1,1,29389.00,21483.87,0,13063.10
28,10,0,0,1,1,29389.00,23274.19,0,22904.76
36,11,1,0,0,1,29389.00,25982.95,0,45809.52
40,11,0,0,1,1,29389.00,26407.26,0,31032.26
44,10,0,0,1,1,29389.00,26854.84,0,23643.63
47,10,1,0,1,1,29389.00,26854.84,0,0
47,10,1,0,1,1,29389.00,26854.84,0,0
30,11,0,1,1,1,29389.00,26854.84,0,36943.16
33,10,0,0,1,1,29389.00,28645.16,0,36499.85
48,9,0,0,1,1,29389.00,32225.81,0,31032.26
19,11,1,0,0,1,29726.00,8806.60,0,9457.45
38,9,0,0,1,1,29976.78,25064.52,0,47287.25
42,9,0,0,0,1,30368.63,19693.55,0,35465.44
32,10,1,0,1,1,30930.95,35806.45,0,38125.35
55,11,0,0,1,1,31048.50,31053.14,0,28076.80
37,11,0,0,1,1,31250.30,26854.84,0,36943.16
21,10,0,0,1,1,31348.27,10741.93,0,44331.80
51,11,1,0,1,1,31348.27,21483.87,0,26007.99
42,6,1,0,1,1,31348.27,28645.16,0,20688.17
42,5,1,0,1,1,31348.27,32225.81,0,23643.63
52,11,0,0,1,1,31348.27,33120.97,0,28076.80
45,5,0,0,1,1,31348.27,37596.77,0,31477.05
49,8,0,0,1,1,31348.27,37596.77,0,38420.89
48,8,0,0,1,1,31510.89,35795.71,0,28076.80
48,8,0,0,1,1,31510.89,35795.71,0,28076.80
55,7,1,0,1,1,32504.24,26854.84,0,31918.89
55,7,1,0,1,1,32504.24,26854.84,0,31918.89
47,11,0,0,1,1,32719.76,30435.48,0,36943.16
51,8,0,0,1,1,33111.61,27750,0,32362.21
54,11,0,0,1,1,33158.63,32225.81,0,36943.16
42,9,0,0,1,1,33221.33,32225.81,0,33987.71
42,9,0,0,1,1,33221.33,32225.81,0,33987.71
51,8,1,0,1,1,33299.70,25064.52,0,25121.35
55,2,1,0,1,1,33307.54,20946.77,0,28076.80
32,10,0,0,1,1,33307.54,25064.52,0,29554.53
38,8,0,0,1,1,33307.54,35448.39,0,33987.71
42,11,0,0,1,1,33307.54,44758.07,0,54675.88
49,8,0,0,1,1,33699.39,28645.16,0,2955.45
35,7,0,0,1,1,34091.24,28287.10,0,25121.35
46,11,0,0,1,1,34287.17,30077.42,0,39898.62
46,11,0,0,1,1,34287.17,30077.42,0,39898.62
31,11,0,0,1,1,34483.10,35806.45,0,36943.16
52,10,0,0,1,1,35266.80,17187.10,0,39159.75
51,8,1,0,1,1,35266.80,25064.52,0,1182.18
51,9,0,0,0,1,35266.80,32225.81,0,39898.62
52,8,1,0,1,1,35266.80,33120.97,0,44147.08
49,6,0,0,1,1,35266.80,33120.97,0,26894.62
48,10,0,0,1,1,35266.80,34911.29,0,38568.66
31,10,0,0,1,1,35266.80,35806.45,0,44331.80
42,11,0,0,1,1,35266.80,44758.07,0,38420.89
50,11,0,0,1,1,36205.29,38563.55,0,31032.26
50,11,0,0,1,1,36205.29,38563.55,0,31032.26
37,10,0,0,1,1,36246.44,17545.16,0,17732.72
37,10,0,0,1,1,36246.44,17545.16,0,17732.72
55,11,0,0,1,1,36638.29,37417.74,0,32177.50
50,11,0,0,1,1,36677.48,46548.39,0,47287.25
41,8,1,0,1,1,36691.19,32888.23,0,42262.98
49,8,0,0,1,1,37226.07,14322.58,0,23643.63
48,8,1,0,1,1,37226.07,26854.84,0,30569.73
48,8,1,0,1,1,37226.07,26854.84,0,30569.73
48,6,0,1,1,1,38670.05,42967.74,0,36943.16
48,6,0,1,1,1,38670.05,42967.74,0,36943.16
46,11,0,0,1,1,39185.34,39387.10,0,35465.44
29,10,0,0,1,1,41144.60,8951.61,0,31032.26
55,8,0,0,1,1,43025.50,37972.74,0,51580.05
32,10,0,0,1,1,43103.87,39387.10,0,36943.16
47,8,0,0,1,1,44667.36,33837.10,0,38568.66
32,8,0,0,1,1,47022.40,67137.09,0,59109.06
47,10,0,0,1,1,48197.96,47968.11,0,55710.29
54,0,0,1,1,1,49228.54,44220.97,0,20540.40
40,8,0,0,1,1,50940.94,55500,0,53198.16
